start	end	probability	word	source_pass	segment_id
3014.240	3014.360	0.921875	với	large-v3-turbo-full	724
3014.360	3014.440	0.666992	cái	large-v3-turbo-full	724
3014.440	3014.600	0.964355	của	large-v3-turbo-full	724
3014.600	3014.820	0.998535	mình	large-v3-turbo-full	724
3014.820	3015.040	0.783203	ví	large-v3-turbo-full	724
3015.040	3015.280	0.999512	dụ	large-v3-turbo-full	724
3015.280	3015.420	0.929688	như	large-v3-turbo-full	724
3015.420	3015.600	0.961426	cái	large-v3-turbo-full	724
3015.600	3015.880	0.363525	đã	large-v3-turbo-full	724
3015.880	3016.360	0.476074	expired	large-v3-turbo-full	724
3016.360	3016.580	0.431885	mình	large-v3-turbo-full	724
3016.580	3016.860	0.884766	không	large-v3-turbo-full	724
3016.860	3017.000	0.997559	bao	large-v3-turbo-full	724
3017.000	3017.140	0.983398	giờ	large-v3-turbo-full	724
3017.140	3017.900	0.818848	mình	large-v3-turbo-full	724
3017.900	3018.100	0.965332	cũng	large-v3-turbo-full	724
3018.100	3018.220	0.934570	đã	large-v3-turbo-full	724
3018.220	3018.460	0.932129	không	large-v3-turbo-full	724
3018.460	3018.480	0.277100	thường	large-v3-turbo-full	725
3018.480	3018.860	0.469238	thường	large-v3-turbo-full	725
3018.860	3019.020	0.864258	mình	large-v3-turbo-full	725
3019.020	3019.140	0.985352	không	large-v3-turbo-full	725
3019.140	3019.300	0.946777	so	large-v3-turbo-full	725
3019.300	3019.520	0.991699	sánh	large-v3-turbo-full	725
3019.520	3019.780	0.892578	vì	large-v3-turbo-full	725
3019.780	3020.000	0.840820	những	large-v3-turbo-full	725
3020.000	3020.180	0.992188	cái	large-v3-turbo-full	725
3020.180	3020.460	0.980469	này	large-v3-turbo-full	725
3020.460	3023.020	0.302979	đi	large-v3-turbo-full	725
3023.020	3023.160	0.605469	kiểu	large-v3-turbo-full	725
3023.160	3023.260	0.674805	là	large-v3-turbo-full	725
3023.260	3023.340	0.946777	họ	large-v3-turbo-full	725
3023.340	3023.500	0.988770	không	large-v3-turbo-full	725
3023.500	3023.700	0.990723	bán	large-v3-turbo-full	725
3023.700	3023.900	0.996582	được	large-v3-turbo-full	725
3023.900	3024.100	0.587891	thế	large-v3-turbo-full	725
3024.100	3024.240	0.819824	nên	large-v3-turbo-full	725
3024.240	3024.320	0.990234	là	large-v3-turbo-full	725
3024.320	3024.420	0.895996	cái	large-v3-turbo-full	725
3024.420	3024.560	0.993652	số	large-v3-turbo-full	725
3024.560	3024.700	0.985840	của	large-v3-turbo-full	725
3024.700	3024.840	0.993652	họ	large-v3-turbo-full	726
3024.840	3024.960	0.632812	nó	large-v3-turbo-full	726
3024.960	3025.180	0.981934	không	large-v3-turbo-full	726
3025.180	3025.360	0.402344	không	large-v3-turbo-full	726
3025.360	3025.640	0.986816	tốt	large-v3-turbo-full	726
3025.640	3025.740	0.530273	đấy	large-v3-turbo-full	726
3025.740	3026.460	0.786621	thì	large-v3-turbo-full	726
3026.460	3026.760	0.981934	mình	large-v3-turbo-full	726
3026.760	3027.340	0.225220	những	large-v3-turbo-full	726
3027.340	3027.540	0.991699	cái	large-v3-turbo-full	726
3027.540	3027.760	0.508301	khô	large-v3-turbo-full	726
3027.760	3027.900	0.295410	là	large-v3-turbo-full	726
3027.900	3028.040	0.988770	những	large-v3-turbo-full	726
3028.040	3028.260	0.979004	cái	large-v3-turbo-full	726
3028.260	3028.420	0.935547	mà	large-v3-turbo-full	726
3028.420	3028.560	0.969727	đã	large-v3-turbo-full	726
3028.560	3028.820	0.997070	bán	large-v3-turbo-full	726
3028.820	3029.100	0.997070	rồi	large-v3-turbo-full	726
3029.100	3029.740	0.939453	thì	large-v3-turbo-full	726
3029.740	3029.880	0.992676	mình	large-v3-turbo-full	726
3029.880	3030.040	0.996582	có	large-v3-turbo-full	726
3030.040	3030.240	0.996582	thể	large-v3-turbo-full	726
3030.240	3030.480	0.295654	bảo	large-v3-turbo-full	726
3030.480	3030.620	0.099792	mình	large-v3-turbo-full	726
3030.620	3031.040	0.965820	xem	large-v3-turbo-full	727
3031.040	3032.860	0.607910	thì	large-v3-turbo-full	727
3032.860	3033.060	0.892578	đây	large-v3-turbo-full	727
3033.060	3033.380	0.623047	đây	large-v3-turbo-full	727
3033.380	3033.560	0.832031	cái	large-v3-turbo-full	727
3033.560	3033.800	0.515625	tổ	large-v3-turbo-full	727
3033.800	3034.400	0.531738	history	large-v3-turbo-full	727
3034.400	3034.820	0.721191	record	large-v3-turbo-full	727
3034.820	3035.000	0.750000	nó	large-v3-turbo-full	727
3035.000	3035.140	0.990723	sẽ	large-v3-turbo-full	727
3035.140	3035.320	0.997070	giúp	large-v3-turbo-full	727
3035.320	3035.500	0.925293	mình	large-v3-turbo-full	727
3035.500	3035.700	0.736328	như	large-v3-turbo-full	727
3035.700	3035.900	0.988770	kiểu	large-v3-turbo-full	727
3035.900	3036.040	0.991211	là	large-v3-turbo-full	727
3036.040	3036.260	0.963379	bây	large-v3-turbo-full	727
3036.260	3036.280	0.999023	giờ	large-v3-turbo-full	727
3036.280	3036.400	0.994629	mình	large-v3-turbo-full	727
3036.400	3036.540	0.852051	muốn	large-v3-turbo-full	727
3036.540	3036.720	0.995117	so	large-v3-turbo-full	727
3036.720	3036.920	0.997070	sánh	large-v3-turbo-full	727
3036.920	3037.180	0.986328	nhà	large-v3-turbo-full	727
3037.180	3037.460	0.882812	nhưng	large-v3-turbo-full	728
3037.460	3037.600	0.973633	mình	large-v3-turbo-full	728
3037.600	3037.740	0.987793	cũng	large-v3-turbo-full	728
3037.740	3038.000	0.995605	muốn	large-v3-turbo-full	728
3038.000	3038.120	0.844727	là	large-v3-turbo-full	728
3038.120	3038.300	0.947754	xem	large-v3-turbo-full	728
3038.300	3038.520	0.994141	trong	large-v3-turbo-full	728
3038.520	3038.840	0.985840	nhà	large-v3-turbo-full	728
3038.840	3039.220	0.725586	ấy	large-v3-turbo-full	728
3039.220	3039.860	0.957520	nó	large-v3-turbo-full	728
3039.860	3040.280	0.985352	có	large-v3-turbo-full	728
3040.280	3041.040	0.989258	tương	large-v3-turbo-full	728
3041.040	3041.220	0.995117	đương	large-v3-turbo-full	728
3041.220	3041.340	0.802734	với	large-v3-turbo-full	728
3041.340	3041.420	0.948242	cái	large-v3-turbo-full	728
3041.420	3041.620	0.996094	giá	large-v3-turbo-full	728
3041.620	3041.820	0.994629	trị	large-v3-turbo-full	728
3041.820	3041.960	0.991699	của	large-v3-turbo-full	728
3041.960	3042.120	0.979492	mình	large-v3-turbo-full	728
3042.120	3042.240	0.723633	như	large-v3-turbo-full	728
3042.240	3042.380	0.217896	là	large-v3-turbo-full	728
3042.380	3042.640	0.970703	họ	large-v3-turbo-full	728
3042.640	3042.840	0.982422	cũng	large-v3-turbo-full	728
3042.840	3042.840	0.071472	những	large-v3-turbo-full	729
3042.840	3043.000	0.179810	cái	large-v3-turbo-full	729
3043.000	3043.080	0.063416	gì	large-v3-turbo-full	729
3043.080	3043.300	0.249146	cũng	large-v3-turbo-full	729
3043.300	3043.360	0.605469	tốt	large-v3-turbo-full	729
3043.360	3043.820	0.977051	hay	large-v3-turbo-full	729
3043.820	3043.980	0.994629	không	large-v3-turbo-full	729
3043.980	3044.180	0.740234	chẳng	large-v3-turbo-full	729
3044.180	3044.320	0.986328	hạn	large-v3-turbo-full	729
3044.320	3044.500	0.786621	mình	large-v3-turbo-full	729
3044.500	3044.780	0.968262	xem	large-v3-turbo-full	729
3044.780	3046.700	0.936523	xong	large-v3-turbo-full	729
3046.700	3047.100	0.996094	rồi	large-v3-turbo-full	729
3047.100	3048.440	0.748047	xong	large-v3-turbo-full	729
3048.440	3048.540	0.421631	rất	large-v3-turbo-full	729
3048.540	3048.640	0.901367	là	large-v3-turbo-full	729
3048.640	3048.720	0.735840	những	large-v3-turbo-full	729
3048.720	3048.840	0.893555	cái	large-v3-turbo-full	729
3048.840	3049.120	0.353516	feature	large-v3-turbo-full	729
3049.120	3049.300	0.979004	này	large-v3-turbo-full	729
3049.300	3049.460	0.988770	cũng	large-v3-turbo-full	729
3049.460	3049.860	0.989746	có	large-v3-turbo-full	730
3049.860	3050.820	0.948730	thì	large-v3-turbo-full	730
3050.820	3051.160	0.992676	mình	large-v3-turbo-full	730
3051.160	3051.380	0.992188	cũng	large-v3-turbo-full	730
3051.380	3052.020	0.969727	so	large-v3-turbo-full	730
3052.020	3052.220	0.995117	sánh	large-v3-turbo-full	730
3052.220	3052.360	0.952637	cái	large-v3-turbo-full	730
3052.360	3052.580	0.988281	này	large-v3-turbo-full	730
3052.580	3052.920	0.987305	là	large-v3-turbo-full	730
3052.920	3053.380	0.280029	đô	large-v3-turbo-full	730
3053.380	3053.560	0.775391	tờ	large-v3-turbo-full	730
3053.560	3053.760	0.955566	thôi	large-v3-turbo-full	730
3053.760	3053.960	0.742676	thì	large-v3-turbo-full	730
3053.960	3054.120	0.931152	ví	large-v3-turbo-full	730
3054.120	3054.300	0.999023	dụ	large-v3-turbo-full	730
3054.300	3054.440	0.991211	như	large-v3-turbo-full	730
3054.440	3054.700	0.987305	nhà	large-v3-turbo-full	730
3054.700	3054.860	0.980469	mình	large-v3-turbo-full	730
3054.860	3055.060	0.865723	một	large-v3-turbo-full	730
3055.060	3055.280	0.969238	tầng	large-v3-turbo-full	730
3055.280	3055.460	0.816895	chẳng	large-v3-turbo-full	730
3055.460	3055.660	0.997070	hạn	large-v3-turbo-full	730
3055.660	3056.180	0.953125	thì	large-v3-turbo-full	730
3056.180	3056.600	0.584473	system	large-v3-turbo-full	730
3056.600	3056.800	0.926758	nó	large-v3-turbo-full	731
3056.800	3056.980	0.989746	không	large-v3-turbo-full	731
3056.980	3057.260	0.995117	biết	large-v3-turbo-full	731
3057.260	3057.580	0.853027	nó	large-v3-turbo-full	731
3057.580	3057.740	0.981445	không	large-v3-turbo-full	731
3057.740	3057.980	0.992188	kéo	large-v3-turbo-full	731
3057.980	3058.240	0.995117	được	large-v3-turbo-full	731
3058.240	3058.740	0.973633	là	large-v3-turbo-full	731
3058.740	3058.940	0.898438	một	large-v3-turbo-full	731
3058.940	3059.100	0.979980	tầng	large-v3-turbo-full	731
3059.100	3059.220	0.588379	hay	large-v3-turbo-full	731
3059.220	3059.380	0.914551	hai	large-v3-turbo-full	731
3059.380	3059.580	0.981445	tầng	large-v3-turbo-full	731
3059.580	3059.700	0.627441	nó	large-v3-turbo-full	731
3059.700	3059.820	0.989258	sẽ	large-v3-turbo-full	731
3059.820	3059.960	0.984863	luôn	large-v3-turbo-full	731
3059.960	3060.360	0.735352	kéo	large-v3-turbo-full	731
3060.360	3060.560	0.990234	cả	large-v3-turbo-full	731
3060.560	3060.800	0.910156	hai	large-v3-turbo-full	731
3060.800	3060.960	0.831055	chẳng	large-v3-turbo-full	731
3060.960	3061.100	0.996094	hạn	large-v3-turbo-full	731
3061.100	3061.340	0.933105	thì	large-v3-turbo-full	731
3061.340	3062.000	0.836914	dụ	large-v3-turbo-full	731
3062.000	3062.120	0.955078	như	large-v3-turbo-full	731
3062.120	3062.260	0.967285	nhà	large-v3-turbo-full	732
3062.260	3062.420	0.995117	mình	large-v3-turbo-full	732
3062.420	3062.580	0.964844	đang	large-v3-turbo-full	732
3062.580	3062.740	0.935547	một	large-v3-turbo-full	732
3062.740	3062.980	0.759277	tầm	large-v3-turbo-full	732
3062.980	3063.120	0.847168	thì	large-v3-turbo-full	732
3063.120	3063.200	0.668945	cái	large-v3-turbo-full	732
3063.200	3063.300	0.672852	này	large-v3-turbo-full	732
3063.300	3063.440	0.965820	một	large-v3-turbo-full	732
3063.440	3063.580	0.906738	tầng	large-v3-turbo-full	732
3063.580	3063.700	0.153442	mà	large-v3-turbo-full	732
3063.700	3064.020	0.686035	ok	large-v3-turbo-full	732
3064.020	3064.240	0.945801	này	large-v3-turbo-full	732
3064.240	3064.840	0.661621	nhưng	large-v3-turbo-full	732
3064.840	3064.960	0.982422	mà	large-v3-turbo-full	732
3064.960	3065.100	0.537598	ví	large-v3-turbo-full	732
3065.100	3065.240	0.998535	dụ	large-v3-turbo-full	732
3065.240	3065.360	0.835938	mình	large-v3-turbo-full	732
3065.360	3065.700	0.937012	xem	large-v3-turbo-full	732
3065.700	3065.920	0.984863	nhà	large-v3-turbo-full	732
3065.920	3066.100	0.770020	của	large-v3-turbo-full	732
3066.100	3066.380	0.998047	mình	large-v3-turbo-full	732
3066.380	3067.020	0.738281	xây	large-v3-turbo-full	732
3067.020	3067.560	0.789551	2023	large-v3-turbo-full	732
3067.560	3067.560	0.001326	như	large-v3-turbo-full	733
3067.560	3068.240	0.237305	nhà	large-v3-turbo-full	733
3068.240	3068.420	0.625488	này	large-v3-turbo-full	733
3068.420	3068.560	0.818848	là	large-v3-turbo-full	733
3068.560	3068.760	0.652832	xây	large-v3-turbo-full	733
3068.760	3069.080	0.428467	2010	large-v3-turbo-full	733
3069.080	3069.640	0.887207	thì	large-v3-turbo-full	733
3069.640	3070.020	0.985352	nó	large-v3-turbo-full	733
3070.020	3070.380	0.845703	tranh	large-v3-turbo-full	733
3070.380	3070.580	0.985352	lệch	large-v3-turbo-full	733
3070.580	3070.760	0.986328	nhau	large-v3-turbo-full	733
3070.760	3070.980	0.960449	quá	large-v3-turbo-full	733
3070.980	3071.200	0.781250	nên	large-v3-turbo-full	733
3071.200	3071.340	0.946289	là	large-v3-turbo-full	733
3071.340	3071.440	0.985352	mình	large-v3-turbo-full	733
3071.440	3071.580	0.985840	không	large-v3-turbo-full	733
3071.580	3071.780	0.991211	chọn	large-v3-turbo-full	733
3071.780	3071.920	0.884277	cái	large-v3-turbo-full	733
3071.920	3072.060	0.945801	nhà	large-v3-turbo-full	733
3072.060	3072.180	0.848633	này	large-v3-turbo-full	733
3072.180	3072.400	0.993164	nữa	large-v3-turbo-full	733
3072.400	3073.200	0.168335	hay	large-v3-turbo-full	733
3073.200	3073.840	0.589355	xây	large-v3-turbo-full	734
3073.840	3074.520	0.822266	2029	large-v3-turbo-full	734
3074.520	3074.740	0.914551	mình	large-v3-turbo-full	734
3074.740	3074.920	0.987793	cũng	large-v3-turbo-full	734
3074.920	3075.120	0.995605	không	large-v3-turbo-full	734
3075.120	3075.460	0.988770	chọn	large-v3-turbo-full	734
3075.460	3076.680	0.590332	nhà	large-v3-turbo-full	734
3076.680	3076.820	0.773926	này	large-v3-turbo-full	734
3076.820	3077.020	0.981445	xây	large-v3-turbo-full	734
3077.020	3077.440	0.487305	2022	large-v3-turbo-full	734
3077.440	3077.900	0.979492	nó	large-v3-turbo-full	734
3077.900	3078.300	0.997070	khá	large-v3-turbo-full	734
3078.300	3078.500	0.981445	là	large-v3-turbo-full	734
3078.500	3078.920	0.989258	gần	large-v3-turbo-full	734
3078.920	3079.960	0.985352	với	large-v3-turbo-full	734
3079.960	3080.140	0.996582	nhà	large-v3-turbo-full	734
3080.140	3080.320	0.993652	của	large-v3-turbo-full	734
3080.320	3080.600	0.998535	mình	large-v3-turbo-full	734
3080.600	3082.560	0.819824	có	large-v3-turbo-full	734
3082.560	3082.840	0.996094	vẻ	large-v3-turbo-full	734
3082.840	3082.980	0.989258	như	large-v3-turbo-full	734
3082.980	3083.160	0.993164	nhà	large-v3-turbo-full	734
3083.160	3083.340	0.995605	này	large-v3-turbo-full	734
3083.340	3083.620	0.522461	hai	large-v3-turbo-full	735
3083.620	3083.920	0.987305	tầng	large-v3-turbo-full	735
3083.920	3084.060	0.934570	đúng	large-v3-turbo-full	735
3084.060	3084.140	0.816406	không	large-v3-turbo-full	735
3084.140	3084.300	0.409912	nhà	large-v3-turbo-full	735
3084.300	3084.700	0.549316	hai	large-v3-turbo-full	735
3084.700	3084.960	0.974609	tầng	large-v3-turbo-full	735
3084.960	3085.160	0.972656	thì	large-v3-turbo-full	735
3085.160	3085.360	0.988770	không	large-v3-turbo-full	735
3085.360	3085.540	0.972656	thể	large-v3-turbo-full	735
3085.540	3085.680	0.991699	so	large-v3-turbo-full	735
3085.680	3085.880	0.996094	sánh	large-v3-turbo-full	735
3085.880	3086.000	0.993164	với	large-v3-turbo-full	735
3086.000	3086.200	0.998535	nhau	large-v3-turbo-full	735
3086.200	3086.400	0.954590	được	large-v3-turbo-full	735
3086.400	3087.380	0.863281	bởi	large-v3-turbo-full	735
3087.380	3087.680	0.997559	vì	large-v3-turbo-full	735
3087.680	3088.540	0.990723	nó	large-v3-turbo-full	735
3088.540	3089.240	0.553223	nó	large-v3-turbo-full	735
3089.240	3089.400	0.988281	hơi	large-v3-turbo-full	735
3089.400	3089.540	0.766602	khập	large-v3-turbo-full	735
3089.540	3089.840	0.856934	khiễng	large-v3-turbo-full	735
3089.840	3090.360	0.920898	nhưng	large-v3-turbo-full	735
3090.360	3090.480	0.991211	mà	large-v3-turbo-full	736
3090.480	3090.600	0.993652	nó	large-v3-turbo-full	736
3090.600	3090.780	0.979492	cũng	large-v3-turbo-full	736
3090.780	3090.940	0.546875	sẽ	large-v3-turbo-full	736
3090.940	3091.160	0.861816	hiện	large-v3-turbo-full	736
3091.160	3091.500	0.366699	những	large-v3-turbo-full	736
3091.500	3091.660	0.881348	cái	large-v3-turbo-full	736
3091.660	3091.880	0.989258	thông	large-v3-turbo-full	736
3091.880	3092.160	0.996094	tin	large-v3-turbo-full	736
3092.160	3092.440	0.915039	cụ	large-v3-turbo-full	736
3092.440	3092.580	0.999023	thể	large-v3-turbo-full	736
3092.580	3092.860	0.124634	đây	large-v3-turbo-full	736
3092.860	3093.080	0.779297	on	large-v3-turbo-full	736
3093.080	3093.420	0.781738	market	large-v3-turbo-full	736
3093.420	3093.600	0.957520	là	large-v3-turbo-full	736
3093.600	3093.800	0.989746	bao	large-v3-turbo-full	736
3093.800	3094.020	0.994629	nhiêu	large-v3-turbo-full	736
3094.020	3094.320	0.974609	ngày	large-v3-turbo-full	736
3094.320	3095.100	0.976074	họ	large-v3-turbo-full	736
3095.100	3095.480	0.991699	ở	large-v3-turbo-full	736
3095.480	3095.740	0.996582	trên	large-v3-turbo-full	736
3095.740	3095.960	0.993652	thị	large-v3-turbo-full	736
3095.960	3096.280	0.998535	trường	large-v3-turbo-full	736
3096.280	3096.580	0.961426	thì	large-v3-turbo-full	736
3097.560	3097.560	0.000495	giờ	large-v3-turbo-full	737
3097.560	3097.740	0.944824	mình	large-v3-turbo-full	737
3097.740	3097.920	0.982910	hay	large-v3-turbo-full	737
3097.920	3098.160	0.989258	dùng	large-v3-turbo-full	737
3098.160	3098.300	0.989258	cái	large-v3-turbo-full	737
3098.300	3098.500	0.992676	này	large-v3-turbo-full	737
3098.500	3098.660	0.969238	để	large-v3-turbo-full	737
3098.660	3098.800	0.372803	mình	large-v3-turbo-full	737
3098.800	3099.000	0.992188	biết	large-v3-turbo-full	737
3099.000	3099.140	0.992676	được	large-v3-turbo-full	737
3099.140	3099.560	0.832031	thêm	large-v3-turbo-full	737
3099.560	3099.960	0.775879	xem	large-v3-turbo-full	737
3099.960	3100.180	0.989746	là	large-v3-turbo-full	737
3100.180	3100.460	0.937500	cái	large-v3-turbo-full	737
3100.460	3100.640	0.184570	đi	large-v3-turbo-full	737
3100.640	3100.820	0.446289	men	large-v3-turbo-full	737
3100.820	3100.940	0.907227	ở	large-v3-turbo-full	737
3100.940	3101.080	0.502930	đấy	large-v3-turbo-full	737
3101.080	3101.240	0.924316	như	large-v3-turbo-full	737
3101.240	3101.340	0.999023	thế	large-v3-turbo-full	737
3101.340	3101.580	0.999023	nào	large-v3-turbo-full	737
3101.580	3102.160	0.338623	tôi	large-v3-turbo-full	737
3102.160	3102.260	0.825684	là	large-v3-turbo-full	737
3102.260	3102.400	0.959473	họ	large-v3-turbo-full	737
3102.400	3102.700	0.981445	bán	large-v3-turbo-full	737
3102.700	3103.140	0.933105	như	large-v3-turbo-full	738
3103.140	3103.260	0.988770	thế	large-v3-turbo-full	738
3103.260	3103.380	0.998047	này	large-v3-turbo-full	738
3103.380	3103.540	0.958984	khá	large-v3-turbo-full	738
3103.540	3103.640	0.880859	là	large-v3-turbo-full	738
3103.640	3104.420	0.950195	chậm	large-v3-turbo-full	738
3104.420	3104.680	0.884766	họ	large-v3-turbo-full	738
3104.680	3104.860	0.628906	bất	large-v3-turbo-full	738
3104.860	3104.980	0.384033	chừng	large-v3-turbo-full	738
3104.980	3105.120	0.383301	ngày	large-v3-turbo-full	738
3105.120	3105.380	0.837402	ngày	large-v3-turbo-full	738
3105.380	3105.560	0.526367	để	large-v3-turbo-full	738
3105.560	3105.760	0.963867	họ	large-v3-turbo-full	738
3105.760	3105.980	0.972168	bán	large-v3-turbo-full	738
3105.980	3106.280	0.912598	khá	large-v3-turbo-full	738
3106.280	3106.380	0.976562	là	large-v3-turbo-full	738
3106.380	3106.620	0.987793	chậm	large-v3-turbo-full	738
3106.620	3106.720	0.249146	nên	large-v3-turbo-full	738
3106.720	3106.980	0.986328	mình	large-v3-turbo-full	738
3106.980	3107.640	0.855469	mình	large-v3-turbo-full	738
3107.640	3107.780	0.889648	mà	large-v3-turbo-full	738
3107.780	3108.040	0.996094	thấy	large-v3-turbo-full	738
3108.040	3108.360	0.995605	nhiều	large-v3-turbo-full	738
3108.360	3108.700	0.988770	nhà	large-v3-turbo-full	738
3108.700	3109.000	0.391113	cùng	large-v3-turbo-full	739
3109.000	3109.220	0.958984	cái	large-v3-turbo-full	739
3109.220	3109.420	0.918945	khu	large-v3-turbo-full	739
3109.420	3109.600	0.969238	đấy	large-v3-turbo-full	739
3109.600	3110.300	0.966309	đều	large-v3-turbo-full	739
3110.300	3110.560	0.978027	có	large-v3-turbo-full	739
3110.560	3110.700	0.788574	cái	large-v3-turbo-full	739
3110.700	3110.860	0.986328	số	large-v3-turbo-full	739
3110.860	3111.040	0.900879	liệu	large-v3-turbo-full	739
3111.040	3111.160	0.994141	như	large-v3-turbo-full	739
3111.160	3111.340	0.992676	thế	large-v3-turbo-full	739
3111.340	3111.500	0.852539	thì	large-v3-turbo-full	739
3111.500	3111.660	0.989746	mình	large-v3-turbo-full	739
3111.660	3112.100	0.670410	biết	large-v3-turbo-full	739
3112.100	3112.520	0.980957	được	large-v3-turbo-full	739
3112.520	3112.660	0.565918	cái	large-v3-turbo-full	739
3112.660	3112.840	0.250732	đi	large-v3-turbo-full	739
3112.840	3113.020	0.824219	men	large-v3-turbo-full	739
3113.020	3113.200	0.967773	của	large-v3-turbo-full	739
3113.200	3113.400	0.788574	cái	large-v3-turbo-full	739
3113.400	3113.560	0.599609	khu	large-v3-turbo-full	739
3113.560	3113.740	0.731934	nhà	large-v3-turbo-full	739
3113.740	3114.000	0.979980	đấy	large-v3-turbo-full	739
3114.000	3117.020	0.821777	xong	large-v3-turbo-full	739
3117.020	3117.560	0.953125	rồi	large-v3-turbo-full	739
3117.560	3118.220	0.026367	tức	large-v3-turbo-full	740
3118.220	3118.480	0.428711	là	large-v3-turbo-full	740
3118.480	3118.880	0.973633	họ	large-v3-turbo-full	740
3118.880	3119.200	0.988281	bán	large-v3-turbo-full	740
3119.200	3119.400	0.935547	ngày	large-v3-turbo-full	740
3119.400	3119.960	0.994141	nào	large-v3-turbo-full	740
3119.960	3120.800	0.912598	họ	large-v3-turbo-full	740
3120.800	3121.200	0.780273	các	large-v3-turbo-full	740
3121.200	3121.420	0.928711	thứ	large-v3-turbo-full	740
3121.420	3121.640	0.803223	ví	large-v3-turbo-full	740
3121.640	3121.800	0.999023	dụ	large-v3-turbo-full	740
3121.800	3122.000	0.993164	như	large-v3-turbo-full	740
3122.000	3122.440	0.981934	bên	large-v3-turbo-full	740
3122.440	3122.720	0.992188	này	large-v3-turbo-full	740
3122.720	3122.960	0.987793	của	large-v3-turbo-full	740
3122.960	3123.260	0.979492	mình	large-v3-turbo-full	740
3123.260	3123.420	0.424805	ý	large-v3-turbo-full	740
3123.420	3123.700	0.858887	là	large-v3-turbo-full	740
3123.700	3123.940	0.971680	mùa	large-v3-turbo-full	740
3123.940	3124.200	0.949219	hè	large-v3-turbo-full	740
3124.200	3124.420	0.954590	là	large-v3-turbo-full	740
3124.420	3124.820	0.972656	thường	large-v3-turbo-full	740
3124.820	3125.100	0.906738	cái	large-v3-turbo-full	740
3125.100	3125.780	0.996094	mùa	large-v3-turbo-full	740
3125.780	3126.020	0.953613	gia	large-v3-turbo-full	740
3126.020	3126.300	0.999512	đình	large-v3-turbo-full	740
3126.300	3126.560	0.985840	và	large-v3-turbo-full	740
3126.560	3126.820	0.997070	con	large-v3-turbo-full	741
3126.820	3127.140	0.979980	cái	large-v3-turbo-full	741
3127.140	3127.480	0.954102	nghỉ	large-v3-turbo-full	741
3127.480	3127.680	0.989258	học	large-v3-turbo-full	741
3127.680	3127.880	0.963379	thì	large-v3-turbo-full	741
3127.880	3128.080	0.988281	họ	large-v3-turbo-full	741
3128.080	3128.460	0.916992	hay	large-v3-turbo-full	741
3128.460	3129.020	0.732422	hay	large-v3-turbo-full	741
3129.020	3129.260	0.984375	chuyển	large-v3-turbo-full	741
3129.260	3129.440	0.981445	nhà	large-v3-turbo-full	741
3129.440	3129.700	0.990234	hơn	large-v3-turbo-full	741
3129.700	3129.840	0.429932	ý	large-v3-turbo-full	741
3129.840	3130.480	0.826660	thì	large-v3-turbo-full	741
3130.480	3130.800	0.991699	mình	large-v3-turbo-full	741
3130.800	3130.960	0.959961	cũng	large-v3-turbo-full	741
3130.960	3131.360	0.475830	thể	large-v3-turbo-full	741
3131.360	3131.760	0.987305	xem	large-v3-turbo-full	741
3131.760	3132.200	0.985840	là	large-v3-turbo-full	741
3132.200	3132.600	0.982910	cái	large-v3-turbo-full	741
3132.600	3133.000	0.890625	ngày	large-v3-turbo-full	741
3133.000	3133.220	0.983398	họ	large-v3-turbo-full	741
3133.220	3133.500	0.995117	bán	large-v3-turbo-full	741
3133.500	3133.680	0.958496	là	large-v3-turbo-full	741
3133.680	3134.040	0.994629	mùa	large-v3-turbo-full	741
3134.040	3134.240	0.969727	nào	large-v3-turbo-full	741
3134.240	3134.440	0.993652	trong	large-v3-turbo-full	741
3134.440	3134.680	0.973633	năm	large-v3-turbo-full	742
3134.680	3134.840	0.512695	nó	large-v3-turbo-full	742
3134.840	3135.000	0.980469	cũng	large-v3-turbo-full	742
3135.000	3135.140	0.929688	có	large-v3-turbo-full	742
3135.140	3135.240	0.991699	thể	large-v3-turbo-full	742
3135.240	3135.420	0.977539	ảnh	large-v3-turbo-full	742
3135.420	3135.580	0.991699	hưởng	large-v3-turbo-full	742
3135.580	3135.860	0.840820	giá	large-v3-turbo-full	742
3135.860	3136.020	0.984863	của	large-v3-turbo-full	742
3136.020	3136.220	0.997070	mình	large-v3-turbo-full	742
3136.220	3136.840	0.217773	mình	large-v3-turbo-full	742
3136.840	3137.040	0.974609	cũng	large-v3-turbo-full	742
3137.040	3137.200	0.991699	có	large-v3-turbo-full	742
3137.200	3137.300	0.995605	thể	large-v3-turbo-full	742
3137.300	3137.500	0.946289	xem	large-v3-turbo-full	742
3137.500	3137.640	0.141235	cái	large-v3-turbo-full	742
3137.640	3137.960	0.275146	nhá	large-v3-turbo-full	742
3137.960	3138.440	0.788574	thì	large-v3-turbo-full	742
3138.440	3138.560	0.988281	cái	large-v3-turbo-full	742
3138.560	3138.680	0.981445	này	large-v3-turbo-full	742
3138.680	3138.860	0.550781	hai	large-v3-turbo-full	742
3138.860	3139.140	0.989258	tầng	large-v3-turbo-full	742
3139.140	3139.340	0.824707	mình	large-v3-turbo-full	742
3139.340	3139.580	0.992188	bỏ	large-v3-turbo-full	742
3139.580	3139.760	0.993164	đi	large-v3-turbo-full	742
3139.760	3139.920	0.928711	này	large-v3-turbo-full	742
3139.920	3139.920	0.007473	cái	large-v3-turbo-full	743
3139.920	3139.920	0.390625	này	large-v3-turbo-full	743
